original,norm,llama
"Tham dự kỳ thi tuyển sinh đại học năm nay cùng với con trai, chị Naran, 43 tuổi, ở khu tự trị Nội Mông (Trung Quốc) đã đỗ ngành Quản trị Du lịch, còn con trai chị đỗ ngành Khoa học.","tham dự kỳ thi tuyển sinh đại học năm nay cùng với con trai , chị naran , bốn mươi ba tuổi , ở khu tự trị nội mông trung quốc đã đỗ ngành quản trị du lịch , còn con trai chị đỗ ngành khoa học .. ","Tham dự kỳ thi tuyển sinh đại học năm nay cùng với con trai, chị Naran, bốn mươi ba tuổi, ở khu tự trị Nội Mông (Trung Quốc) đã đỗ ngành Quản trị Du lịch, còn con trai chị đỗ ngành Khoa học."
"Sau khi qua vòng thảo luận trên hội trường tại đợt 1 của kỳ họp thứ 6, vẫn có đến 11 nội dung lớn trong dự án Luật Đất đai sửa đổi còn thiết kế 2 phương án, trong đó có quy định về thu hồi đất.","sau khi qua vòng thảo luận trên hội trường tại đợt một của kỳ họp thứ sáu , vẫn có đến mười một nội dung lớn trong dự án luật đất đai sửa đổi còn thiết kế hai phương án , trong đó có quy định về thu hồi đất .. ","Sau khi qua vòng thảo luận trên hội trường tại đợt một của kỳ họp thứ sáu, vẫn có đến mười một nội dung lớn trong dự án luật đất đai sửa đổi còn thiết kế hai phương án, trong đó có quy định về thu hồi đất."
HLV Lê Đức Tuấn tiết lộ những lời động viên giúp Hà Nội FC có tinh thần cao nhất để chiến đấu và đánh bại Wuhan Three Towns 2-1 tại Mỹ Đình ở vòng bảng AFC Champions League.,huấn luyện viên lê đức tuấn tiết lộ những lời động viên giúp hà nội fc có tinh thần cao nhất để chiến đấu và đánh bại wuhan three towns hai một tại mỹ đình ở vòng bảng afc champions league .. ,HLV Lê Đức Tuấn tiết lộ những lời động viên giúp Hà Nội FC có tinh thần cao nhất để chiến đấu và đánh bại Wuhan Three Towns hai mươi một tại Mỹ Đình ở vòng bảng AFC Champions League.
Công ty của nhà đầu tư huyền thoại Warren Buffet được cho là đã thu lãi gấp khoảng 25 lần khi bán cổ phần hãng xe điện Trung Quốc mà họ mua từ cách đây 14 năm.,công ty của nhà đầu tư huyền thoại warren buffet được cho là đã thu lãi gấp khoảng hai mươi lăm lần khi bán cổ phần hãng xe điện trung quốc mà họ mua từ cách đây mười bốn năm .. ,Công ty của nhà đầu tư huyền thoại Warren Buffet được cho là đã thu lãi gấp khoảng hai mươi lăm lần khi bán cổ phần hãng xe điện Trung Quốc mà họ mua từ cách đây mười bốn năm.
"Chùm ảnh mô hình mẫu của iPhone 13 vừa bị rò rỉ trên Internet, cho thấy thiết kế hoàn chỉnh của loạt smartphone đang rất được trông đợi này.","chùm ảnh mô hình mẫu của iphone mười ba vừa bị rò rỉ trên internet , cho thấy thiết kế hoàn chỉnh của loạt smartphone đang rất được trông đợi này .. ","Chùm ảnh mô hình mẫu của iPhone mười ba vừa bị rò rỉ trên internet, cho thấy thiết kế hoàn chỉnh của loạt smartphone đang rất được trông đợi này."
"Chính quyền tỉnh Bình Định yêu cầu UBND huyện Phù Mỹ báo cáo cụ thể vụ Công ty CP phát triển tầm nhìn Năng lượng sạch ""nhầm lẫn"" phá hơn 5 ha rừng phòng hộ để xây dựng nhà máy điện mặt trời.",chính quyền tỉnh bình định yêu cầu ủy ban nhân dân huyện phù mỹ báo cáo cụ thể vụ công ty cp phát triển tầm nhìn năng lượng sạch nhầm lẫn phá hơn năm héc ta rừng phòng hộ để xây dựng nhà máy điện mặt trời .. ,"Chính quyền tỉnh Bình Định yêu cầu Ủy ban Nhân dân huyện Phù Mỹ báo cáo cụ thể vụ Công ty CP phát triển tầm nhìn Năng lượng sạch ""nhầm lẫn"" phá hơn năm hecta rừng phòng hộ để xây dựng nhà máy điện mặt trời."
"Chồng và 2 con trai cùng mắc bệnh tâm thần. Gần 20 năm qua, trong căn nhà của bà Hiếu, người ta chỉ nghe thấy những tiếng la hét, đập phá của người chồng và tiếng khóc của người phụ nữ tội nghiệp.","chồng và hai con trai cùng mắc bệnh tâm thần . gần hai mươi năm qua , trong căn nhà của bà hiếu , người ta chỉ nghe thấy những tiếng la hét , đập phá của người chồng và tiếng khóc của người phụ nữ tội nghiệp .. ","Chồng và hai con trai cùng mắc bệnh tâm thần. Gần hai mươi năm qua, trong căn nhà của bà Hiếu, người ta chỉ nghe thấy những tiếng la hét, đập phá của người chồng và tiếng khóc của người phụ nữ tội nghiệp."
Thế giới hiện có khoảng 2.800 tỷ phú. Và cho dù bạn có ghen tị hay yêu quý thì cũng khó mà không bị hấp dẫn bởi các câu chuyện cuộc đời của họ. Đặc biệt nếu họ là những người kỳ quặc và lập dị.,thế giới hiện có khoảng hai nghìn tám trăm tỷ phú . và cho dù bạn có ghen tị hay yêu quý thì cũng khó mà không bị hấp dẫn bởi các câu chuyện cuộc đời của họ . đặc biệt nếu họ là những người kỳ quặc và lập dị .. ,Thế giới hiện có khoảng một nghìn tám trăm tỷ phú. Và cho dù bạn có ghen tị hay yêu quý thì cũng khó mà không bị hấp dẫn bởi các câu chuyện cuộc đời của họ. Đặc biệt nếu họ là những người kỳ quặc và lập dị.
"Chia sẻ với phóng viên Dân trí tối 21/10, nhạc sĩ Huy Tuấn cho rằng các quán quân Vietnam Idol không thành công thường xuất phát từ việc họ có những bước đi sai lầm sau cuộc thi.","chia sẻ với phóng viên dân trí tối hai mươi mốt tháng mười , nhạc sĩ huy tuấn cho rằng các quán quân vietnam idol không thành công thường xuất phát từ việc họ có những bước đi sai lầm sau cuộc thi .. ","Chia sẻ với phóng viên Dân trí tối hai mươi mốt tháng mười, nhạc sĩ Huy Tuấn cho rằng các quán quân Vietnam Idol không thành công thường xuất phát từ việc họ có những bước đi sai lầm sau cuộc thi."
"Trước thềm World Cup 2022, đội trưởng Lionel Messi lo lắng về tình hình lực lượng của Argentina khi các ngôi sao như Di Maria và Dybala dính chấn thương.","trước thềm world cup hai nghìn không trăm hai mươi hai , đội trưởng lionel messi lo lắng về tình hình lực lượng của argentina khi các ngôi sao như di maria và dybala dính chấn thương .. ","Trước thềm World Cup hai nghìn hai, đội trưởng Lionel Messi lo lắng về tình hình lực lượng của Argentina khi các ngôi sao như Di Maria và Dybala dính chấn thương."
"Vương Linh, Lệ Quân, Đức Anh, Hoàng Long, Thanh Hiền và hai chị em Giáng Quỳnh - Bảo Quyên… là những du học sinh Việt tài năng ghi dấu ấn, tạo nên tiếng vang ở xứ người trong năm 2014 vừa qua.","vương linh , lệ quân , đức anh , hoàng long , thanh hiền và hai chị em giáng quỳnh bảo quyên là những du học sinh việt tài năng ghi dấu ấn , tạo nên tiếng vang ở xứ người trong năm hai nghìn không trăm mười bốn vừa qua .. ","Vương Linh, Lệ Quân, Đức Anh, Hoàng Long, Thanh Hiền và hai chị em Giáng Quỳnh - Bảo Quyên là những du học sinh Việt tài năng ghi dấu ấn, tạo nên tiếng vang ở xứ người trong năm một nghìn chín mươi bốn vừa qua."
"Dù đã ở tuổi ""xưa nay hiếm"", những thành viên trong lớp Hóa niên khóa 1964-1968 vẫn hào hứng tham gia buổi họp lớp kỉ niệm 55 năm ra trường.","dù đã ở tuổi xưa nay hiếm , những thành viên trong lớp hóa niên khóa một nghìn chín trăm sáu mươi tư một nghìn chín trăm sáu mươi tám vẫn hào hứng tham gia buổi họp lớp kỉ niệm năm mươi lăm năm ra trường .. ","Dù đã ở tuổi xưa nay hiếm, những thành viên trong lớp Hóa niên khóa một nghìn chín trăm sáu mươi tư một nghìn chín trăm sáu mươi tám vẫn hào hứng tham gia buổi họp lớp kỉ niệm năm mươi lăm năm ra trường."
"Theo danh sách rút gọn top 5 cầu thủ tranh danh hiệu Quả bóng vàng (QBV) Việt Nam năm 2024, Quang Hải, Tiến Linh đã bị loại, còn Hoàng Đức, Tuấn Hải và Đặng Văn Lâm tiếp tục cuộc đua.","theo danh sách rút gọn top năm cầu thủ tranh danh hiệu quả bóng vàng qbv việt nam năm hai nghìn không trăm hai mươi tư , quang hải , tiến linh đã bị loại , còn hoàng đức , tuấn hải và đặng văn lâm tiếp tục cuộc đua .. ","Theo danh sách rút gọn top năm cầu thủ tranh danh hiệu quả bóng vàng qbv việt nam năm hai nghìn không trăm hai mươi bốn, Quang Hải, Tiến Linh đã bị loại, còn Hoàng Đức, Tuấn Hải và Đặng Văn Lâm tiếp tục cuộc đua."
"Hảo Trần kể về lần bị sa thải năm 23 tuổi khiến anh suy sụp nhưng đây chính là bước ngoặt lớn của cuộc đời anh, khiến anh có động lực trở về Việt Nam lập nghiệp.","hảo trần kể về lần bị sa thải năm hai mươi ba tuổi khiến anh suy sụp nhưng đây chính là bước ngoặt lớn của cuộc đời anh , khiến anh có động lực trở về việt nam lập nghiệp .. ","Hảo Trần kể về lần bị sa thải năm hai mươi ba tuổi khiến anh suy sụp nhưng đây chính là bước ngoặt lớn của cuộc đời anh, khiến anh có động lực trở về Việt Nam lập nghiệp."
"Cơ quan giám sát giáo dục Anh Ofsted cho biết, ngày càng nhiều trẻ nhỏ không hiểu các biểu cảm trên mặt, do có ít cơ hội phát triển các kỹ năng xã hội và cảm xúc trong đại dịch Covid-19.","cơ quan giám sát giáo dục anh ofsted cho biết , ngày càng nhiều trẻ nhỏ không hiểu các biểu cảm trên mặt , do có ít cơ hội phát triển các kỹ năng xã hội và cảm xúc trong đại dịch covid mười chín .. ","Cơ quan giám sát giáo dục Anh Ofsted cho biết, ngày càng nhiều trẻ nhỏ không hiểu các biểu cảm trên mặt, do có ít cơ hội phát triển các kỹ năng xã hội và cảm xúc trong đại dịch Covid mười chín."
"Hôm nay, Báo Điện tử Dân trí đã làm thủ tục kết chuyển số tiền: 1,248,893,896 đồng đến các gia đình có hoàn cảnh khó khăn mà bạn đọc đã gửi về Báo Điện tử Dân trí và Quỹ KHVN trong tuần qua.","hôm nay , báo điện tử dân trí đã làm thủ tục kết chuyển số tiền . một tỷ , hai trăm bốn mươi tám triệu tám trăm chín mươi ba nghìn tám trăm chín mươi sáu đồng đến các gia đình có hoàn cảnh khó khăn mà bạn đọc đã gửi về báo điện tử dân trí và quỹ khoa học việt nam trong tuần qua .. ","Hôm nay, Báo Điện tử Dân trí đã làm thủ tục kết chuyển số tiền một tỷ hai trăm bốn mươi tám triệu tám trăm chín mươi ba nghìn tám trăm chín mươi sáu đồng đến các gia đình có hoàn cảnh khó khăn mà bạn đọc đã gửi về Báo Điện tử Dân trí và Quỹ Khoa học Việt Nam trong tuần qua."
"Chiều 5/4, tại đường Võ Chí Công (Hà Nội) xảy ra vụ tai nạn liên hoàn giữa một ô tô con với 17 xe máy. Vụ việc làm 17 người bị thương.","chiều năm tháng bốn , tại đường võ chí công hà nội xảy ra vụ tai nạn liên hoàn giữa một ô tô con với mười bảy xe máy . vụ việc làm mười bảy người bị thương .. ","Chiều năm tháng bốn, tại đường Võ Chí Công, có xảy ra vụ tai nạn liên hoàn giữa một ô tô con với mười bảy xe máy. Vụ việc làm mười bảy người bị thương."
"Dù bị suy thận giai đoạn 3, nhưng nhiều năm qua Hạnh vẫn cố nén nỗi đau, hàng ngày chăm sóc, rau cháo cho người mẹ bị bại liệt trong cảnh khó khăn.","dù bị suy thận giai đoạn ba , nhưng nhiều năm qua hạnh vẫn cố nén nỗi đau , hàng ngày chăm sóc , rau cháo cho người mẹ bị bại liệt trong cảnh khó khăn .. ","Dù bị suy thận giai đoạn ba mươi, nhưng nhiều năm qua hạnh vẫn cố nén nỗi đau, hàng ngày chăm sóc, rau cháo cho người mẹ bị bại liệt trong cảnh khó khăn."
