original,norm,llama
"""Lần thứ 2 được đón nhận số tiền lớn của bạn đọc Dân trí, gia đình em xin gửi lời cảm ơn chân thành nhất"", vợ anh Triệu Kim Luyện nói khi đón nhận số tiền hơn 36 triệu đồng của bạn đọc gửi tặng.","lần thứ hai được đón nhận số tiền lớn của bạn đọc dân trí , gia đình em xin gửi lời cảm ơn chân thành nhất , vợ anh triệu kim luyện nói khi đón nhận số tiền hơn ba mươi sáu triệu đồng của bạn đọc gửi tặng .. ","Lần thứ hai được đón nhận số tiền lớn của bạn đọc Dân Trí, Gia đình em xin gửi lời cảm ơn chân thành nhất, vợ anh triệu Kim Luyện nói khi đón nhận số tiền hơn ba mươi sáu triệu đồng của bạn đọc gửi tặng."
"""Lần thứ 3 đón nhận quà bạn đọc Dân trí gửi tặng, gia đình em rất xúc động, mọi người yêu thương gia đình em nhiều quá"", chị Trần Hồng Nhung (chị gái em Trần Tiến Phát) nghẹn ngào nói.","lần thứ ba đón nhận quà bạn đọc dân trí gửi tặng , gia đình em rất xúc động , mọi người yêu thương gia đình em nhiều quá , chị trần hồng nhung chị gái em trần tiến phát nghẹn ngào nói .. ","Lần thứ ba đón nhận quà bạn đọc Dân Trí gửi tặng, Gia đình em rất xúc động, Mọi người yêu thương Gia đình em nhiều quá, Chị Trần Hồng Nhung, chị gái em Trần Tiến Phát, ngẹn ngào nói..."
"""Lật mặt 6: Tấm vé định mệnh"" đã vượt mốc 211 tỷ đồng tối 8/5. Với đà này, phim hoàn toàn có thể chạm mốc 300 tỷ đồng. ""Bí quyết của Lý Hải là gì?"" đến nay vẫn là câu hỏi thú vị trong giới làm phim.","lật mặt sáu . tấm vé định mệnh đã vượt mốc hai trăm mười một tỷ đồng tối tám tháng năm . với đà này , phim hoàn toàn có thể chạm mốc ba trăm tỷ đồng . bí quyết của lý hải là gì . đến nay vẫn là câu hỏi thú vị trong giới làm phim .. ","Lật mặt sáu. Tấm vé định mệnh đã vượt mốc hai trăm mười một tỷ đồng tối tám tháng năm. Với đà này, phim hoàn toàn có thể chạm mốc ba trăm tỷ đồng. Bí quyết của Lý Hải là gì. Đến nay vẫn là câu hỏi thú vị trong giới làm phim."
"""Lễ hội xanh - Giai điệu hòa bình 2023"" sẽ diễn ra từ ngày 9/9 đến ngày 10/9 tại công viên Thống Nhất với quy mô lớn, đa dạng hoạt động, dự kiến mang đến cho người tham gia nhiều trải nghiệm mới.","lễ hội xanh giai điệu hòa bình hai nghìn không trăm hai mươi ba sẽ diễn ra từ ngày chín tháng chín đến ngày mười tháng chín tại công viên thống nhất với quy mô lớn , đa dạng hoạt động , dự kiến mang đến cho người tham gia nhiều trải nghiệm mới .. ","Lễ hội Xanh Giai Điệu Hòa Bình sẽ diễn ra từ ngày 9 tháng 9 đến ngày 10 tháng 9 tại Công Viên Thống Nhất với quy mô lớn, đa dạng hoạt động, dự kiến mang đến cho người tham gia nhiều trải nghiệm mới."
"""Lời nguyền tuổi 35"", ngầm ý những người từ 35 tuổi trở lên bị coi là quá già với các nhà tuyển dụng, là một thuật ngữ gây xôn xao ở Trung Quốc thời gian gần đây.","lời nguyền tuổi ba mươi lăm , ngầm ý những người từ ba mươi lăm tuổi trở lên bị coi là quá già với các nhà tuyển dụng , là một thuật ngữ gây xôn xao ở trung quốc thời gian gần đây .. ","Lời nguyền tuổi ba mươi lăm, ngầm ý những người từ ba mươi lăm tuổi trở lên bị coi là quá già với các nhà tuyển dụng, là một thuật ngữ gây xôn xao ở Trung Quốc ngày nay."
"""Lợi nhuận sẽ sinh ra từ trí tuệ, khoa học công nghệ của thời kỳ 4.0 chứ không phải lấy giá trị thặng dư của đất từ việc chia lô bán nền"" - KTS. Phạm Thanh Tùng, Chánh văn phòng Hội Kiến trúc sư Việt Nam nói.","lợi nhuận sẽ sinh ra từ trí tuệ , khoa học công nghệ của thời kỳ bốn phẩy không không chứ không phải lấy giá trị thặng dư của đất từ việc chia lô bán nền kts . phạm thanh tùng , chánh văn phòng hội kiến trúc sư việt nam nói .. ","Lợi nhuận sẽ sinh ra từ trí tuệ, khoa học công nghệ của thời kỳ bốn mươi không, không chứ không phải lấy giá trị thặng dư của đất từ việc chia lô bán nền KTS. Phạm Thanh Tùng, Chánh Văn phòng Hội Kiến trúc sư Việt Nam nói..."
"""Lửa lúc đó rất lớn, kèm theo nhiều tiếng nổ. Có người mang bình cứu hỏa đến dập lửa nhưng chịu vì không tiếp cận được"", một người chứng kiến vụ cháy khiến 2 cháu bé tử vong ở Đà Nẵng nhớ lại.","lửa lúc đó rất lớn , kèm theo nhiều tiếng nổ . có người mang bình cứu hỏa đến dập lửa nhưng chịu vì không tiếp cận được , một người chứng kiến vụ cháy khiến hai cháu bé tử vong ở đà nẵng nhớ lại .. ","Lửa ngày 14 tháng 7 rất lớn, kèm theo nhiều tiếng nổ. Có người mang bình cứu hỏa đến dập lửa nhưng chịu vì không tiếp cận được, một người chứng kiến vụ cháy khiến hai cháu bé tử vong ở Đà Nẵng nhớ lại."
"""Miền dâu dại - Chuyện phiêu lưu"" - tác phẩm văn học thiếu nhi kinh điển ra đời cách đây hơn 40 năm ở nước Anh, nay được chuyển ngữ sang tiếng Việt.","miền dâu dại chuyện phiêu lưu tác phẩm văn học thiếu nhi kinh điển ra đời cách đây hơn bốn mươi năm ở nước anh , nay được chuyển ngữ sang tiếng việt .. ","Miền Dâu Dại, chuyện phiêu lưu tác phẩm văn học thiếu nhi kinh điển ra đời cách đây hơn bốn mươi năm ở nước Anh, nay được chuyển ngữ sang tiếng Việt."
"""Mong các bạn vẫn định đi chơi dịp 30/4-1/5 này hãy tuân thủ quy tắc phòng dịch thật chặt chẽ, trước là vì mình sau nữa là vì cộng đồng""","mong các bạn vẫn định đi chơi dịp ba mươi , bốn một xuyệt năm này hãy tuân thủ quy tắc phòng dịch thật chặt chẽ , trước là vì mình sau nữa là vì cộng đồng. ","Mong các bạn vẫn định đi chơi dịp Ba Mươi Bốn Một, hãy tuân thủ quy tắc phòng dịch thật chặt chẽ, trước là vì mình, sau nữa là vì cộng đồng."
"""Moving"" được trang Naver nhận định là một trong những bộ phim truyền hình được đầu tư kinh phí ""khủng"" của Hàn Quốc với 50 tỷ won (hơn 900 tỷ đồng).",moving được trang naver nhận định là một trong những bộ phim truyền hình được đầu tư kinh phí khủng của hàn quốc với năm mươi tỷ quan hơn chín trăm tỷ đồng .. ,Moving được trang Naver nhận định là một trong những bộ phim truyền hình được đầu tư kinh phí khủng của Hàn Quốc với năm mươi tỷ quan hơn chín trăm tỷ đồng.
"""Mày không ăn thì biến đi chỗ khác"",""chúng mày biết đây là đâu không""… người chủ quán lớn tiếng quát khi anh Quang thắc mắc suất cơm ""toàn cơm trắng"" giá 70.000 đồng.","mày không ăn thì biến đi chỗ khác , chúng mày biết đây là đâu không người chủ quán lớn tiếng quát khi anh quang thắc mắc suất cơm toàn cơm trắng giá bảy mươi nghìn đồng .. ","Mày không ăn thì biến đi chỗ khác, chúng mày biết đây là đâu không người chủ quán lớn tiếng quát khi Anh Quang thắc mắc suất cơm toàn cơm trắng giá bảy mươi nghìn đồng."
"""Mình chưa quan hệ, mình cũng nghĩ người yêu vẫn chưa quan hệ, và cái điều dối trá ở đây là cô ấy đã giấu mình vì đã có 2 lần sống thử...""","mình chưa quan hệ , mình cũng nghĩ người yêu vẫn chưa quan hệ , và cái điều dối trá ở đây là cô ấy đã giấu mình vì đã có hai lần sống thử. ","Mình chưa quan hệ, mình cũng nghĩ người yêu vẫn chưa quan hệ, và cái điều dối trá ở đây là cô ấy đã giấu mình vì đã có hai lần sống thử."
"""Mình cậy trẻ, dễ phá đi làm lại/ Chút sai lầm, chưa sửa đã toan buông"" - câu thơ của nhà thơ Nguyễn Thiên Ngân nói lên thực trạng và cũng là lời cảnh tỉnh về sự nông nổi của người trẻ đã được đưa vào đề Văn kỳ thi Học sinh giỏi lớp 12 tại TPHCM diễn ra ngày 5/3.","mình cậy trẻ , dễ phá đi làm lại chút sai lầm , chưa sửa đã toan buông câu thơ của nhà thơ nguyễn thiên ngân nói lên thực trạng và cũng là lời cảnh tỉnh về sự nông nổi của người trẻ đã được đưa vào đề văn kỳ thi học sinh giỏi lớp mười hai tại thành phố hồ chí minh diễn ra ngày năm tháng ba .. ","Mình ca tụy trẻ, dễ phá đi làm lại chút sai lầm, chưa sửa đã tính bỏ câu thơ của Nhà Thơ Nguyễn Thiên Ngân nói lên thực trạng và cũng là lời cảnh tỉnh về sự nông nổi của người trẻ đã được đưa vào đề văn kỳ thi học sinh giỏi lớp mười hai tại Thành phố Hồ Chí Minh diễn ra ngày 3 tháng 3."
"""Mình không biết phải cố gắng như thế nào, làm gì để trong 2-3 năm tới bằng bạn bè ở quê. Hiện tại mình không phải đứng sau nữa mà là đang đứng trên bờ và các bạn đã ra biển lớn""","mình không biết phải cố gắng như thế nào , làm gì để trong hai ba năm tới bằng bạn bè ở quê . hiện tại mình không phải đứng sau nữa mà là đang đứng trên bờ và các bạn đã ra biển lớn. ","Mình không biết phải cố gắng như thế nào, làm gì để trong hai ba năm tới bằng bạn bè ở quê. Hiện tại mình không phải đứng sau nữa mà là đang đứng trên bờ và các bạn đã ra Biển Lớn."
"""Mình rời công ty lúc 7h tối, sau khi về nhà ăn uống, sinh hoạt cá nhân thì lại bắt đầu làm buổi tối lúc 23h và thường kết thúc khi đồng hồ báo 6h sáng"".","mình rời công ty lúc bảy giờ tối , sau khi về nhà ăn uống , sinh hoạt cá nhân thì lại bắt đầu làm buổi tối lúc hai mươi ba giờ và thường kết thúc khi đồng hồ báo sáu giờ sáng .. ","Mình rời công ty lúc ngày bảy giờ tối, sau khi về nhà ăn uống, sinh hoạt cá nhân thì lại bắt đầu làm buổi tối lúc hai mươi ba giờ và thường kết thúc khi đồng hồ báo sáu giờ sáng."
"""Mình tin rằng sẽ có một ngày nào đó mình đi xuyên Việt, nhưng chưa bao giờ mình nghĩ người đồng hành cùng mình là một ông lão 74 tuổi"", Đạt tâm sự.","mình tin rằng sẽ có một ngày nào đó mình đi xuyên việt , nhưng chưa bao giờ mình nghĩ người đồng hành cùng mình là một ông lão bảy mươi tư tuổi , đạt tâm sự .. ","Mình tin rằng sẽ có một ngày nào đó mình đi xuyên Việt, nhưng chưa bao giờ mình nghĩ người đồng hành cùng mình là một Ông Lão Bảy Mươi Tư Tuổi, đạt tâm sự."
"""Món nợ cả trăm triệu vay cứu chồng bị tai nạn em chưa trả được. Giờ không có gì để lo tiếp, chân chồng em bị tháo khớp chắc em buông xuôi luôn. Nhưng còn 2 đứa con sợ tụi nó thất học giữa chừng"".","món nợ cả trăm triệu vay cứu chồng bị tai nạn em chưa trả được . giờ không có gì để lo tiếp , chân chồng em bị tháo khớp chắc em buông xuôi luôn . nhưng còn hai đứa con sợ tụi nó thất học giữa chừng .. ","Món nợ cả trăm triệu vay cứu chồng bị tai nạn, em chưa trả được. Giờ không có gì để lo tiếp, chân chồng em bị tháo khớp, chắc em buông xuôi luôn. Nhưng còn hai đứa con sợ tụi nó thất học giữa chừng."
"""Mẹ bỏ đi rồi. Anh em cháu chỉ còn bố thôi. Giờ bố bị tai nạn rất nặng, cháu lo sợ lắm. Bố mà chết thì 3 anh em cháu sống với ai?"", cậu con trai 13 tuổi nghẹn ngào.","mẹ bỏ đi rồi . anh em cháu chỉ còn bố thôi . giờ bố bị tai nạn rất nặng , cháu lo sợ lắm . bố mà chết thì ba anh em cháu sống với ai . , cậu con trai mười ba tuổi nghẹn ngào .. ","Mẹ bỏ đi rồi. Anh em cháu chỉ còn bố thôi. Giờ bố bị tai nạn rất nặng, cháu lo sợ lắm. Bố mà chết thì ba anh em cháu sống với ai. Cậu con trai mười ba tuổi nghẹn ngào."
